feature	Bacteroides	Unknown	Parabacteroides	Odoribacter	Escherichia-Shigella	Akkermansia	Blautia	Alistipes	[Ruminococcus]_torques_group	Faecalibacterium	[Ruminococcus]_gnavus_group	Streptococcus	Bifidobacterium	Agathobacter	Cetobacterium	Collinsella	Clostridium_sensu_stricto_1	Barnesiella	[Eubacterium]_coprostanoligenes_group	Christensenellaceae_R-7_group	Tannerellaceae	Anaerostipes	[Eubacterium]_hallii_group	UCG-002	Roseburia	Phascolarctobacterium	Ruminococcus	Incertae_Sedis	Dorea	Klebsiella	Prevotella_9	Clostridia_UCG-014	Parasutterella	Dialister	uncultured	Intestinibacter	[Ruminococcus]_gauvreauii_group	Subdoligranulum	Lactobacillus	Lachnoclostridium	Monoglobus	Lachnospira	Alloprevotella	Bilophila	Paraprevotella	Coprococcus	Eisenbergiella	Veillonella	[Eubacterium]_eligens_group	Butyricimonas	Holdemanella	UBA1819	Butyricicoccus	Desulfovibrio	[Eubacterium]_siraeum_group	Fusicatenibacter	Tyzzerella	Erysipelotrichaceae_UCG-003	Colidextribacter	Acidaminococcus	Negativibacillus	CAG-873	Frisingicoccus	[Eubacterium]_xylanophilum_group	Sutterella	Megasphaera	Erysipelatoclostridium	[Clostridium]_innocuum_group	Flavonifractor	Candidatus_Stoquefichus	Rikenellaceae_RC9_gut_group	HT002	Succiniclasticum	Turicibacter	Porphyromonas	Lachnospiraceae_ND3007_group	Faecalitalea	Clostridia_vadinBB60_group	Muribaculaceae	Hungatella	Coprobacter	[Eubacterium]_ventriosum_group	Lachnospiraceae_UCG-001	Erysipelotrichaceae	Adlercreutzia	Mogibacterium	Romboutsia	UC5-1-2E3	CAG-352	Terrisporobacter	UCG-005	Sellimonas	Lachnospiraceae_NC2004_group	Haemophilus	CAG-56	UCG-010	UCG-003	Anaerotruncus	Ligilactobacillus	Proteus	Lachnospiraceae_UCG-004	Prevotella	Gastranaerophilales	Peptococcus	Eggerthella	Family_XIII_AD3011_group	Prevotellaceae_NK3B31_group	RF39	Limosilactobacillus	Actinomyces	Izemoplasmatales	Sarcina	Fusobacterium	Victivallaceae	[Eubacterium]_nodatum_group	Senegalimassilia	[Eubacterium]_ruminantium_group	Clostridioides	Lacticaseibacillus	Weissella	Lachnospiraceae_FCS020_group	Holdemania	DTU089	Victivallis	Family_XIII_UCG-001	Coprobacillus	Ruminiclostridium	Enterococcus	Merdibacter	Hydrogenoanaerobacterium	[Eubacterium]_fissicatena_group	Sanguibacteroides	Anaerostignum	Slackia	Peptoclostridium	Catenibacterium	Granulicatella	Clostridium_sensu_stricto_13	Lactococcus	Eubacterium	Coriobacteriaceae_UCG-003	[Eubacterium]_brachy_group	Lachnospiraceae_UCG-010	Fournierella	Howardella	Prevotella_7	Oscillibacter	Cloacibacillus	Enterorhabdus	Anaerobiospirillum	Megamonas	Rothia	Gordonibacter	Oxalobacter	DTU014	[Clostridium]_methylpentosum_group	Harryflintia	Defluviitaleaceae_UCG-011	NK4A214_group	Catenibacillus	Marvinbryantia	Lachnospiraceae	Succinivibrio	Atopobium	Fenollaria	[Bacteroides]_pectinophilus_group	Anaerofustis	Enterobacter	Staphylococcus	Christensenellaceae	Paludicola	GCA-900066755	Allisonella	Prevotellaceae_UCG-001	UCG-008	Campylobacter	Dielma	Lawsonella	Paeniclostridium	Mailhella	Peptoniphilus	Rikenella	Stomatobaculum	Christensenella	Lachnospiraceae_NK4B4_group	Tuzzerella	Murimonas	Syntrophomonas	Phocea	Muribaculum	Libanicoccus	Faecalicoccus	Succinatimonas	Lachnospiraceae_UCG-003	Pediococcus	Alloscardovia	Olsenella	Solobacterium	Lachnospiraceae_UCG-002	Scardovia	Oscillospira
NW045-4-2	-3.98379738605593	-3.34516270959535	-6.51087897069658	NA	-4.43843268998354	NA	-4.0285430821289	-8.28617268352189	-6.62320767079946	-6.96424458863453	-10.3236473889406	-5.87460737614985	-9.24964680749678	-5.15794697335996	-1.09647481575422	-7.23172489949951	-7.18787060991009	NA	-6.87808794488481	-9.21402289776605	NA	-5.54366890581425	-6.74502641509322	NA	-8.0169860507065	-11.7642199803265	NA	-9.4841120611338	-7.19653547103721	NA	NA	NA	-4.60723403459172	NA	-8.44229188543917	NA	-8.66468430677562	-8.21402289776605	-12.5715749023841	NA	-9.28617268352189	-7.7386848882194	NA	-6.79678784278296	-7.13694667474741	-8.46305044560597	NA	NA	NA	NA	NA	-11.1121432837468	-7.75139593996895	NA	NA	-6.84365444782094	NA	NA	-9.66468430677562	-6.96424458863453	NA	NA	NA	NA	NA	NA	-9.44229188543917	NA	-11.2496468074968	-10.1792574796054	NA	NA	NA	NA	NA	-9.92771871260941	-7.6889318530223	NA	NA	NA	-8.6889318530223	-7.88507437520092	NA	NA	-10.7642199803265	NA	-9.52718078302568	NA	NA	NA	NA	NA	NA	-10.6646843067756	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-11.1121432837468	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-11.5715749023841	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW045-5	-3.10385888573116	-3.35677921380076	-5.28652701770366	NA	-4.56223364018156	NA	-4.47369696557991	-6.00803339323109	-7.59752555243277	-6.51809108493836	-6.66011008981079	-5.30307819396751	-9.51809108493836	-6.16053908032028	-1.40807392751912	-8.07751849355238	-7.31421875157271	NA	-7.89918125229387	-7.41855541138745	NA	-6.48624221889902	-6.17062789794386	-11.0035179121086	-5.44892906043096	-8.62500628885487	NA	-5.33960406999262	-7.13562144811595	NA	NA	NA	-8.11599264136701	NA	-7.35966172233388	NA	-7.81765136679727	-10.0035179121086	-11.5180910849384	NA	-5.54081116143844	-8.86601438835867	NA	-10.0035179121086	-7.28105188763751	-7.98559600411134	NA	-10.1555210055537	NA	NA	NA	-9.74048350627481	-5.95040657564904	NA	-12.0035179121086	-7.78628719588793	NA	NA	-9.0035179121086	-10.6250062888549	-11.5180910849384	NA	NA	-8.2169215502178	NA	NA	-8.39470866943308	-11.5180910849384	NA	-11.1555210055537	NA	-10.4185554113874	NA	NA	NA	-8.51809108493836	-8.25935681653819	NA	NA	NA	-7.29202300545851	-8.9331285842172	-8.68158981722124	NA	-8.46746501186839	NA	-9.32544600699596	NA	NA	NA	NA	NA	-8.37124969660909	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-11.325446006996	NA	NA	NA	-11.5180910849384	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-12.325446006996	NA	-9.41855541138745	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-10.8660143883587	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW046-1	-2.62497271762643	-2.72453801196024	-3.47429723229567	-4.25372039514192	NA	-4.21825288359455	NA	-6.14625569777337	-7.0143902498994	-8.58207475918872	NA	NA	-4.59176815539256	-7.20952059123139	NA	-5.00141239590119	-5.815782493753	-6.97157716636043	-7.0495796783617	-3.31328215322382	NA	-6.09022166285904	NA	-8.7455734914716	NA	NA	-5.20703532784179	-6.80446718052517	NA	NA	NA	-6.09022166285904	NA	-12.3894296812463	-6.34503556188787	-9.26014666430136	NA	-11.5820747591887	NA	-8.23968256174164	-8.45869234368344	-6.50678663188448	NA	-9.14150216780274	NA	-10.067501586359	-5.52834277525093	NA	NA	NA	NA	-8.80446718052517	-11.067501586359	-8.77471983713112	NA	-10.929998062609	-12.8044671805252	NA	-8.55653966708158	NA	-8.03187767662824	NA	-6.00572538877227	-9.92999806260903	-10.929998062609	NA	-10.6889899631052	-9.21950467980401	-7.96316492654423	-7.68898996310523	NA	NA	-7.6751841635802	-8.14150216780274	-11.3894296812463	NA	-8.71700433927483	-8.50678663188448	NA	-6.7455734914716	NA	NA	NA	-4.98855024496414	-9.68898996310523	-7.68898996310523	-8.60806996772166	NA	NA	NA	-10.4825390856378	NA	NA	NA	NA	-9.30196683999598	NA	-9.30196683999598	NA	NA	NA	NA	-12.3894296812463	NA	-9.14150216780274	-11.8044671805252	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-10.3894296812463	NA	NA	NA	NA	NA	NA	NA	-9.03187767662824	-9.53144868611875	NA	-7.89757658491665	-8.86586772518931	-13.3894296812463	NA	NA	NA	NA	NA	NA	NA	NA	-8.7455734914716	NA	NA	-9.34503556188787	NA	NA	NA	NA	NA	NA	NA	NA	NA	-10.3894296812463	NA	NA	NA	NA	-9.80446718052517	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-9.86586772518931	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW046-5	-2.56990401345905	-3.36125307749637	-4.10474507403045	-3.08310424264544	NA	-3.53235427514265	NA	-6.36270083982649	-10.515347849837	-8.17295565238988	NA	-12.7377402711734	-4.47251593424879	-6.17295565238989	NA	-5.38901211694233	-5.50892158067753	-6.79914081583755	-7.89643801719247	-2.97674317549045	NA	-6.05591623119967	NA	-8.59478231733137	NA	NA	-4.76046034767349	-6.78354396078654	NA	NA	NA	-5.64674573895282	NA	-11.515347849837	-6.33970919720026	-8.36850646150769	NA	NA	NA	-10.3227027718946	-6.32270277189457	-6.87149166006224	NA	-8.83084967556489	NA	-10.0007746770072	-7.32270277189457	NA	-10.3227027718946	NA	NA	-7.87975927604584	-10.3227027718946	-10.2352399306442	NA	-10.1527777704523	NA	NA	-8.70799292777936	NA	-8.86327115325727	NA	-7.24588717484374	-9.07477525845098	-11.1527777704523	NA	NA	-11.1527777704523	-8.79914081583755	-8.15277777045226	NA	NA	-9.32270277189457	-8.17295565238988	NA	NA	-8.5678152697311	-7.70799292777936	NA	-9.86327115325727	NA	-9.36850646150769	-10.3227027718946	-6.60845725422844	-10.415812176286	-7.98285276900994	-8.70799292777936	NA	NA	NA	-10.2352399306442	NA	NA	NA	NA	-9.15277777045226	NA	NA	NA	NA	NA	NA	-10.0007746770072	NA	-10.074775258451	-10.074775258451	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-10.6222630537535	NA	NA	NA	NA	NA	NA	-11.3227027718946	NA	-9.73774027117341	NA	-9.36850646150769	-8.0007746770072	-9.93038534911581	NA	NA	NA	NA	NA	-12.3227027718946	NA	NA	-11.0007746770072	NA	NA	-9.86327115325727	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-10.0007746770072	NA	NA	-11.7377402711734	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-9.73774027117341	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-11.0007746770072	NA	NA
NW047-4	-2.80666081810345	-3.1944314516133	-5.51847959837503	-10.7314733217092	-2.97173641988436	-2.21255198218138	-3.03040319279084	-6.03103360356813	-5.29003813236578	-5.08238048356835	NA	-12.6059424396254	NA	NA	NA	-5.64787312009129	-12.1909049403465	-5.55428031980288	-9.43601743818306	NA	NA	NA	NA	-12.6059424396254	NA	-6.17409665265997	-7.53269345759473	-8.51847959837503	-7.98145157471757	NA	NA	NA	NA	NA	-9.43601743818306	NA	-7.71517150938013	-5.23962022537955	NA	-5.49046522220543	-6.04115782084184	NA	NA	-8.94297742690294	NA	-7.23670862995965	-11.3835500182889	NA	NA	NA	NA	-9.66734298428951	-8.02097993890421	-6.93351709765387	-11.3835500182889	-8.83335293572844	-8.66734298428951	NA	-8.86897684545916	NA	NA	NA	NA	NA	-10.7314733217092	NA	NA	NA	-9.10344209909618	NA	NA	NA	NA	NA	NA	-9.28401434473801	NA	NA	NA	NA	-6.41611788074535	-8.94297742690294	NA	NA	-11.8689768454592	NA	NA	NA	NA	NA	NA	NA	-10.7314733217092	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-12.1909049403465	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-9.02097993890421	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW047-5	-1.0981236828513	-3.72305828813592	-4.08562836752063	-7.58377870231151	-4.39504385109444	-3.10638692768742	-6.3340586497586	-5.47180105007848	-8.84454293452048	-12.5724633890837	NA	-10.3245358756401	NA	NA	NA	-8.76510846702607	NA	-4.98374875350141	-10.6655727934752	NA	NA	NA	NA	NA	NA	-5.2237352348526	-11.7651084670261	-10.6655727934752	-10.0489014330267	NA	NA	NA	NA	NA	NA	NA	-10.1801459663049	-10.2505352941963	NA	-3.86165695538432	-10.1130317704464	NA	NA	-7.70209866950027	-8.28706117022143	-8.84454293452048	NA	NA	NA	NA	NA	NA	NA	-7.59518346558376	NA	-10.9875008883625	NA	NA	-9.25053529419631	NA	NA	NA	NA	NA	-6.42780514625179	NA	NA	NA	-10.0489014330267	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-5.25505077531881	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-10.6655727934752	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW048-1	-1.4755093326882	-3.76833220249752	-4.87928291964919	-8.36950493039994	-10.9302198848744	-5.05247563492542	-4.81960607937352	-3.79682075945722	-5.46424542037035	-6.66718547904062	NA	-9.49726047759831	NA	-5.12544350691859	NA	-6.0772222972611	-12.6671854790406	-5.97137720963118	-9.72858602370477	-7.93021988487442	-9.93021988487442	-8.32141064219889	-8.14362352298361	-8.20775386040333	-4.23952344089672	-5.70140119437854	NA	-8.57972263779028	-7.80920448391305	NA	NA	NA	-8.63743813564657	NA	-12.2521479797618	-10.5517082616207	-10.3452573841533	-10.5517082616207	-10.4447930577042	-5.33626860092601	-9.16468513851144	-8.12286496281681	NA	-7.0137432404367	-6.73644814147774	-9.16468513851144	NA	NA	-7.94836723158468	-8.08222297831947	NA	-10.9302198848744	-7.79271636112448	-6.8512685434796	NA	-10.7927163611245	-10.6671854790406	-11.9302198848744	-9.49726047759831	NA	-8.00422046631819	NA	NA	NA	-8.20775386040333	NA	NA	NA	-11.0822229783195	NA	NA	NA	NA	-10.0822229783195	NA	NA	-10.4447930577042	NA	-3.29795166937491	NA	NA	NA	-10.2521479797618	NA	NA	NA	NA	NA	NA	NA	NA	NA	-10.5517082616207	NA	-7.38178326017838	NA	-8.82588322505968	NA	NA	NA	NA	NA	NA	-11.6671854790406	NA	NA	NA	NA	NA	-12.6671854790406	NA	NA	NA	NA	-11.6671854790406	-8.85983055698302	NA	NA	NA	NA	NA	-11.9302198848744	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-11.4447930577042	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW048-5-1	-2.0172790108368	-3.23659203924128	-6.60635762003019	-9.66525130908376	NA	-8.0802888083626	-3.63340244304442	-4.47260623114136	-5.13870549458793	-8.0802888083626	NA	-7.66525130908376	NA	-4.13424124644333	NA	-4.93344742003333	NA	-6.0802888083626	-10.3571290137214	-9.25021380980492	-8.50297988018488	-4.53793247901931	-7.70001672724444	NA	-4.7221783771686	-6.18105178529752	NA	-10.5981371132252	-5.00228629636133	-10.4726062311414	NA	NA	-6.39935724911073	NA	NA	NA	-9.47260623114136	-9.66525130908376	-8.38514338989102	-5.27620901833786	-9.53400677580551	-5.10337242147564	NA	-5.26966617247109	-8.30268122969905	-7.21207868091814	NA	NA	-8.66525130908376	-8.50297988018488	NA	NA	-5.46511169459444	-5.25666883194222	NA	-9.150678136254	NA	-6.85789638702616	-8.59813711322522	NA	-7.84811536623357	NA	NA	NA	-9.150678136254	NA	NA	NA	-9.19958773673495	NA	NA	-9.97010589061218	NA	-9.73564063697516	NA	-10.150678136254	-8.97010589061218	NA	-6.90782161235784	NA	NA	NA	-9.35712901372143	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-5.63130397716042	NA	NA	NA	-9.97010589061218	-10.8876437304202	NA	NA	-9.4137125420878	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-9.10337242147565	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-10.0575687318625	NA	NA	NA	-11.2502138098049	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-9.53400677580551	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-11.0575687318625	NA
NW048-5-2	-1.31626425395544	-4.15110390900298	-3.77590370880154	-8.71984789916601	NA	-5.28949734439266	-3.23977197061268	-3.9506954309409	-6.18258214047615	-5.51515747956302	NA	-8.21941890865652	-11.0773999037841	-7.19475685442225	NA	-4.45169106071962	NA	-8.71984789916601	-9.8294723903405	-8.32251240162062	-7.63445640793536	-7.41918842103229	-5.79199768492184	-9.376960185643	-5.84858121328821	NA	NA	-7.32251240162062	-4.86551160923809	NA	NA	NA	-9.61796828514679	NA	-8.52281105210645	NA	-9.03300578442563	-9.55383794772708	-9.12320359339721	-8.21941890865652	-6.9378485513853	NA	NA	-8.65113514908199	-8.46269005966888	-8.07739990378409	NA	NA	-8.65113514908199	-7.56960526358539	NA	-10.2700449817265	-9.12320359339721	-7.0221174682829	NA	-10.2700449817265	-8.49243740306293	-9.07739990378409	NA	NA	-9.90747490234178	NA	NA	NA	-8.49243740306293	NA	NA	-11.2700449817265	-9.75547180889673	NA	NA	-9.49243740306293	NA	-9.32251240162062	-8.94811688683912	NA	NA	NA	-7.73754990089946	-10.376960185643	NA	NA	-9.98993706253375	NA	-10.2700449817265	NA	NA	NA	NA	NA	NA	NA	-10.1705093081756	NA	-9.376960185643	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-9.49243740306293	NA	NA	NA	NA	NA	NA	NA	NA	NA	-6.95845883106058	NA	NA	NA	NA	NA	NA	NA	NA	-12.0773999037841	NA	NA	NA	NA	NA	NA	NA	-10.1705093081756	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-12.0773999037841	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW049-1	-1.60807363338099	-4.00609116251161	-2.38224876233276	NA	-5.76957127519113	-3.76666554401572	-4.84418433596522	-5.38391758269338	-7.16917873390036	-5.4429968154474	-13.723767585578	-11.1388050848568	-8.07991139580328	-4.60223406823797	NA	NA	NA	NA	-8.723767585578	-10.4018394906906	NA	NA	-7.89087757141326	NA	-4.35963293056995	-7.79303024801512	-6.96888008341453	-10.5538425841357	NA	-7.79303024801512	NA	NA	NA	NA	NA	NA	NA	-5.05134224360651	NA	-10.0233278674369	-9.723767585578	-6.9164126635204	NA	-8.13880508485685	NA	-7.33145016279924	NA	NA	-6.61524312879983	NA	NA	-10.1388050848568	-7.67937346621955	NA	-7.65767839512023	-9.81687698996948	-7.55384258413569	NA	-7.63630474432766	NA	-8.23191448924833	NA	-8.81687698996948	NA	NA	NA	NA	-8.51431421994905	NA	-9.63630474432766	NA	NA	NA	-9.723767585578	NA	-8.51431421994905	-7.23191448924833	NA	NA	NA	NA	NA	NA	NA	-11.1388050848568	NA	NA	-11.1388050848568	NA	NA	NA	NA	NA	-6.34872815423108	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-10.5538425841357	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-9.20020562952099	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW049-2	-1.45121010732709	-3.58888943014394	-3.14721798357404	NA	-3.94506418322203	-3.27580701642172	-4.78851342810136	-5.77789231234479	-6.30410222578186	-5.84651903153693	-10.8688868445654	-8.59586835015897	-7.64649442322894	-5.75688181905225	NA	NA	-10.9944177266492	NA	-8.38776015482877	-9.09629734066846	NA	NA	-6.8992604936089	NA	-6.32456632834157	-6.29903123623444	-7.08752713104072	-8.40945522592809	NA	NA	NA	NA	NA	NA	NA	-9.93028738922953	NA	-6.45384934528654	NA	-9.93028738922953	-9.13192125039918	-10.9944177266492	NA	-9.40945522592809	NA	-6.6209593311218	-10.4538493452865	NA	-9.20592183184295	NA	NA	-7.48806506062445	-7.40945522592809	NA	-11.4538493452865	-9.93028738922953	-6.82449272520693	NA	-6.79563786253475	NA	-7.86888684456538	NA	-6.19175449991636	NA	NA	NA	-9.69896184312307	-6.99441772664924	-9.13192125039918	-9.16844712642429	NA	NA	NA	-9.64649442322894	NA	-8.59586835015897	-7.35581726232601	NA	NA	-10.8688868445654	NA	NA	NA	NA	NA	NA	NA	-9.45384934528654	NA	NA	NA	-9.13192125039918	NA	-11.4538493452865	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-12.1319212503992	NA	NA	NA	NA	NA	NA	NA	NA	-9.09629734066846	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-10.546958749678	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-8.80999315551182	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW049-3	-2.26441563623215	-3.49012841586021	-2.26607486015384	NA	-6.27439972480478	-3.70285773984594	-5.23487136061814	-5.61989629083054	-6.56985560833095	-4.38543103719352	NA	-7.27439972480478	-6.743885008106	-3.478540441585	NA	NA	-8.12239663135973	NA	-9.22193230491064	NA	NA	NA	-7.12239663135973	NA	-4.23487136061814	-8.32884750882715	-7.27439972480478	NA	NA	NA	NA	NA	NA	NA	NA	-7.44432472624709	NA	-5.02928722696825	NA	NA	-8.02928722696825	-6.98489310760979	NA	NA	NA	-6.60302247226615	NA	NA	-6.38543103719352	NA	NA	-7.78135971352466	-7.07509091658137	NA	NA	NA	-8.44432472624709	NA	-6.35686188499675	NA	NA	NA	NA	NA	NA	NA	NA	-7.27439972480478	NA	NA	NA	NA	NA	-6.98489310760979	NA	-9.22193230491064	-8.22193230491064	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-9.02928722696825	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-10.4443247262471	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW049-4	-1.43283740862558	-4.25925723664208	-2.53166743528501	NA	-5.6226619675056	-3.94083792753186	-5.66846565711873	-4.13080887117593	-6.50718475008567	-6.74819284958946	NA	-7.74819284958946	-5.49337895056063	-5.06807311582796	NA	NA	-8.03769946678445	NA	-8.03769946678445	NA	NA	NA	-7.25342815783988	NA	-8.50718475008567	-7.30073387261824	-6.92222224936451	NA	NA	NA	NA	NA	NA	NA	NA	-7.56376827845203	NA	-4.78135971352466	NA	NA	-10.2076244682268	NA	NA	-8.40026954616915	NA	-5.90384372004965	NA	NA	NA	NA	NA	-7.1632303488683	NA	NA	NA	NA	-6.20762446822676	NA	-5.74819284958946	NA	-8.30073387261824	NA	-6.95969695478317	NA	NA	NA	NA	-6.92222224936451	NA	NA	NA	NA	NA	-8.74819284958946	NA	NA	-7.50718475008567	NA	NA	NA	NA	NA	NA	NA	-10.6226619675056	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-10.6226619675056	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-7.95969695478317	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
