feature	Bacteroidaceae	Lachnospiraceae	Tannerellaceae	Enterobacteriaceae	Ruminococcaceae	Marinifilaceae	Rikenellaceae	Akkermansiaceae	Oscillospiraceae	Streptococcaceae	Prevotellaceae	Bifidobacteriaceae	Fusobacteriaceae	Clostridiaceae	Barnesiellaceae	Peptostreptococcaceae	Coriobacteriaceae	Acidaminococcaceae	Veillonellaceae	[Eubacterium]_coprostanoligenes_group	Christensenellaceae	Erysipelotrichaceae	Unknown	Lactobacillaceae	Sutterellaceae	Desulfovibrionaceae	Erysipelatoclostridiaceae	Clostridia_UCG-014	Monoglobaceae	Muribaculaceae	Butyricicoccaceae	Eggerthellaceae	Anaerovoracaceae	Coriobacteriales_Incertae_Sedis	Porphyromonadaceae	Clostridia_vadinBB60_group	Pseudomonadaceae	uncultured	Peptococcaceae	Pasteurellaceae	UCG-010	Morganellaceae	Gastranaerophilales	Victivallaceae	RF39	Actinomycetaceae	Izemoplasmatales	Hungateiclostridiaceae	Enterococcaceae	Atopobiaceae	Oscillospirales	Puniceicoccaceae	Selenomonadaceae	Succinivibrionaceae	Carnobacteriaceae	Eubacteriaceae	Synergistaceae	Micrococcaceae	Family_XI	Oxalobacteraceae	DTU014	[Clostridium]_methylpentosum_group	Defluviitaleaceae	Anaerofustaceae	Staphylococcaceae	Campylobacteraceae	Corynebacteriaceae	Syntrophomonadaceae	Gemellaceae	Sedimentibacteraceae
NW028-1	0.496455834242094	0.181025081788441	0.0258996728462377	0.0420392584514722	0.0212104689203926	NA	NA	0.000817884405670665	0.0200109051254089	0.00572519083969466	NA	0.110959651035987	NA	NA	NA	0.0290076335877863	NA	NA	0.0130316248636859	0.00610687022900763	NA	NA	NA	0.0431842966194111	NA	NA	NA	NA	0.00343511450381679	NA	0.00109051254089422	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW028-2	0.420633802816901	0.246971830985915	0.012887323943662	0.105140845070423	0.0416901408450704	NA	NA	0.000633802816901408	0.026056338028169	0.0152816901408451	NA	0.0422535211267606	NA	NA	NA	0.0434507042253521	NA	NA	0.0138028169014085	0.00619718309859155	NA	0.000563380281690141	NA	0.0182394366197183	NA	NA	0.000211267605633803	NA	0.00394366197183099	NA	0.000845070422535211	0.000985915492957746	NA	NA	0.000211267605633803	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW028-3	0.350186947654657	0.235469068660775	0.0223487423521414	0.0590584636301835	0.048606390210741	NA	NA	NA	0.0129163834126445	0.0420632222977566	NA	0.125424881033311	NA	NA	NA	0.0180149558123725	NA	NA	0.0385791978246091	0.00577838205302515	NA	NA	NA	0.0332256968048946	NA	NA	NA	NA	0.00603331067301156	NA	0.00229435757987763	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW028-4	0.342273869346734	0.26143216080402	0.00659547738693467	0.0714195979899497	0.0347361809045226	NA	NA	NA	0.0199120603015075	0.0150125628140704	NA	0.0971105527638191	NA	NA	NA	0.0302763819095477	NA	NA	0.0233040201005025	0.0113693467336683	NA	0.000314070351758794	NA	0.082286432160804	NA	NA	0.000314070351758794	NA	0.00244974874371859	NA	0.000879396984924623	0.000314070351758794	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW028-5	0.222549270540056	0.236562579984643	0.00243153314563604	0.266444842590223	0.035065267468646	NA	NA	NA	0.00729459943690811	0.0337215254671103	NA	0.0648195546455081	NA	NA	NA	0.0372408497568467	NA	NA	0.0284105451753263	0.015101100588687	NA	0.000703864857947274	NA	0.044471461479396	NA	NA	0.000703864857947274	NA	0.00249552085999488	NA	0.000447914000511902	0.00134374200153571	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000191963143076529	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW029-1	0.208447550287634	0.0713872051272152	0.102698737500483	0.0203080962125014	0.0145168140226246	0.341608432106868	0.0840894173970117	0.0132427319408517	0.0249025134164704	NA	0.00737423265510984	NA	NA	NA	0.00397668043704876	NA	0.00359059495772364	0.0135516003243118	NA	0.00216207868422069	0.0183004517200108	0.00548241380641674	NA	0.000154434191730049	NA	0.0146712482143547	0.001582950465233	0.000501911123122659	NA	NA	NA	0.000694953862785221	NA	NA	0.0262152040461758	0.00528937106675418	NA	NA	NA	NA	NA	NA	0.000733562410717733	0.00702675572371723	NA	NA	0.00401528898498128	0.000386085479325123	NA	0.000193042739662561	0.000463302575190147	0.00185321030076059	NA	NA	NA	0.000386085479325123	0.000193042739662561	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW029-2	0.342911648980565	0.0637891975676642	0.112793609157029	0.0200906164301896	0.0137713127459163	0.19530225348754	0.0894837248122094	0.011148205556218	0.0264099201144629	NA	0.0189579110528198	NA	NA	NA	0.00697508048169787	NA	0.00101347323238345	0.012400143078574	NA	0.00137116966734232	0.00941933945391678	0.00262310718969834	NA	NA	NA	0.0178252056754501	0.00160963395731489	0.000655776797424586	NA	NA	NA	0.000417312507452009	NA	NA	0.0235483486347919	0.0103135805413139	NA	NA	NA	NA	NA	NA	0.000655776797424586	0.0107308930487659	NA	NA	0.00208656253726005	NA	NA	NA	0.00071539286991773	0.00250387504471205	NA	NA	NA	0.000298080362465721	0.000178848217479432	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW029-3	0.179936450295052	0.0957784838856105	0.118837948252383	0.0685428960508398	0.0107580571947345	0.216068996822515	0.104312301407172	0.00290512936904221	0.0304130730821607	NA	0.0118928733545166	NA	NA	NA	0.00245120290512937	NA	NA	0.0125283704039946	NA	0.00349523377212891	0.0134816159782115	0.0172945982750794	NA	NA	NA	0.0224693599636859	0.00372219700408534	0.0017703132092601	NA	NA	NA	0.000181570585565138	0.000726282342260554	NA	0.0662278710848842	0.00186109850204267	NA	0.000226963231956423	0.000453926463912846	NA	0.000363141171130277	NA	NA	0.00113481615978212	0.000499319110304131	0.00208806173399909	0.000363141171130277	0.000544711756695415	NA	NA	NA	0.00190649114843395	NA	NA	NA	0.000862460281434408	0.0005901044030867	NA	0.0053109396277803	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW029-5	0.330742240215924	0.0949527665317139	0.105802968960864	0.0553306342780027	0.013387314439946	0.146612685560054	0.103967611336032	NA	0.0165721997300945	NA	0.0383265856950067	NA	NA	NA	0.00491228070175439	NA	0.00550607287449393	0.0146828609986505	NA	0.00237516869095816	0.00917678812415654	0.0110121457489879	NA	NA	NA	0.0116599190283401	0.00097165991902834	0.00124156545209177	NA	NA	0.000323886639676113	0.000323886639676113	NA	NA	0.0229419703103914	0.00205128205128205	NA	NA	NA	NA	NA	0.000755735492577598	NA	0.00264507422402159	0.000269905533063428	NA	0.000755735492577598	NA	NA	NA	0.000161943319838057	0.00145748987854251	NA	NA	NA	0.000755735492577598	0.000323886639676113	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW030-1	0.573391754630552	0.16178716059218	0.0363141472482241	0.0430857066985328	0.0600809931620527	0.00312022837416185	0.0414923985925778	0.0140078337648543	0.0268206864502423	NA	NA	NA	NA	NA	NA	0.00225718648343623	NA	NA	0.0169288986257718	0.00258912567217686	0.000464714864236872	0.00285467702316936	0.000531102701984996	NA	0.00199163513244374	0.00371771891389497	0.00073026621522937	NA	0.00318661621190998	NA	0.00126136891721437	0.00212441080793999	0.000863041890725619	NA	NA	NA	NA	NA	0.000398327026488747	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW030-2	0.486960352422907	0.213656387665198	0.0429955947136564	0.0282819383259912	0.101938325991189	0.00493392070484582	0.0285462555066079	0.0153303964757709	0.020352422907489	NA	NA	NA	NA	NA	NA	0.00343612334801762	NA	NA	0.0221145374449339	0.00414096916299559	0.000352422907488987	0.0039647577092511	NA	NA	0.00246696035242291	0.00325991189427313	0.000969162995594714	0.000704845814977974	0.00414096916299559	NA	0.00422907488986784	0.00722466960352423	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW030-4	0.462776659959759	0.145659672319632	0.0363610232825525	0.0299655073296924	0.0300373670594999	0.00438344351825237	0.0577752227651624	0.163983903420523	0.0270911181373958	NA	NA	NA	NA	NA	NA	0.00459902270767462	NA	NA	0.0160247197470538	0.00323368784133372	0.00035929864903708	0.00553319919517103	NA	NA	0.00100603621730382	0.00416786432883012	0.000431158378844496	NA	0.00143719459614832	NA	0.00122161540672607	0.0031618281115263	0.000790457027881575	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW030-5-1	0.581623955906586	0.12409796011137	0.0614807659526109	0.0418205579862492	0.0690380135234957	0.00590942667197	0.0492641627365191	0.00983010398318086	0.0218194215580431	NA	NA	NA	NA	NA	NA	0.00193192795045173	NA	NA	0.00818228308426615	0.0028978919256776	0.00187510654014433	0.00284107051537019	NA	NA	0.00653446218535144	0.00460253423489971	NA	NA	0.000965963975225865	NA	NA	0.00244332064321836	0.00113642820614808	NA	NA	0.000625035513381442	NA	NA	NA	NA	0.000454571282459231	NA	NA	NA	NA	NA	NA	0.000625035513381442	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW030-5-2	0.449647295935506	0.154853879744709	0.0457507557944239	0.00752435337588176	0.0176687940880081	0.00497144776620759	0.0489754786698018	0.143097077594894	0.0106818945246893	0.00141081625797783	0.011353711790393	0.000604635539133356	NA	NA	NA	0.0131004366812227	NA	NA	0.00382935841451125	0.0024857238831038	0.0024857238831038	0.0069197178367484	0.000201545179711119	NA	NA	0.0022169969768223	0.00282163251595566	NA	0.0024857238831038	NA	NA	0.00725562646960027	0.00349344978165939	NA	0.0493785690292241	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000671817265703729	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00517299294591871	NA	NA	NA	NA	NA	NA	0.00094054417198522	NA	NA	NA	NA
NW030-6	0.58131081534504	0.101890168884912	0.0280170003355329	0.0137009283077955	0.0935577675875182	0.00212504194161727	0.0323789285314842	0.0584945755508332	0.0302538865898669	0.000279610781791746	NA	NA	NA	NA	NA	0.000894754501733587	NA	NA	0.0277373895537412	0.00279610781791746	0.00206911978525892	0.00643104798121016	0.000726988032658539	NA	NA	0.00184543115982552	NA	NA	0.00106252097080863	NA	0.000503299407225143	0.0105133653953696	0.00290795213063416	NA	0.000335532938150095	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000167766469075048	NA	NA	NA	NA	NA	NA
NW031-1	0.324916759156493	0.10865704772475	0.0682574916759156	0.00849056603773585	0.0320199778024417	0.0253607103218646	0.0190899001109878	0.0013873473917869	0.0262486126526082	0.304605993340733	0.00971143174250832	0.00133185349611543	NA	NA	0.00410654827968923	NA	0.00144284128745838	NA	0.0142064372918979	0.0107658157602664	0.00971143174250832	0.00105438401775805	0.0025527192008879	NA	0.00421753607103219	0.00183129855715871	0.00160932297447281	0.000332963374028857	0.00188679245283019	NA	0.000665926748057714	0.000887902330743618	0.00643729189789123	0.00133185349611543	NA	0.00366259711431742	NA	0.00194228634850166	0.000499445061043285	NA	0.000499445061043285	NA	NA	NA	NA	NA	NA	0.000277469478357381	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW031-2	0.24304164652255	0.119759651909662	0.0543545824987914	0.0075281442088542	0.0371572622418675	0.0577387941156157	0.0207887285033497	0.0539401892395884	0.0416465225498999	0.251882036052214	0.00973824159127012	0.00117411423440845	NA	NA	0.00552524345603978	NA	0.00283168727122039	NA	0.0194764831825402	0.0125699288624905	0.0238966779473721	0.00075972097520547	0.00455832585123282	0.000552524345603978	0.00787347192485669	0.00117411423440845	0.00310794944402238	NA	0.00296981835762138	NA	0.00227916292561641	0.00138131086400995	0.00635402997444575	0.000828786518405967	NA	0.00393673596242834	NA	0.00117411423440845	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW031-3	0.309032068255369	0.0957340394233598	0.100558987937629	0.00353045013239188	0.0240070609002648	0.0690203000882613	0.0464254192409532	0.0147102088849662	0.0367755222124154	0.157163871726979	0.000706090026478376	0.00135333921741689	NA	NA	0.0149455722271256	NA	0.00294204177699323	NA	0.00406001765225066	0.0128861429832304	0.0564283612827302	0.00123565754633716	0.00394233598117093	NA	0.00258899676375405	0.00235363342159459	0.00217711091497499	0.000117681671079729	0.000706090026478376	NA	NA	0.00105913503971756	0.00423654015887026	0.000529567519858782	NA	0.02606649014416	NA	NA	0.000588408355398647	NA	0.0010002942041777	NA	NA	NA	NA	NA	NA	0.000706090026478376	NA	NA	0.00241247425713445	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW031-4	0.294828217329917	0.0850284997123882	0.122365737593474	0.00857606024159389	0.0252052502222455	0.0359776185744915	0.0429848873084767	0.05689483867594	0.0188254980913037	0.209590545416514	NA	0.00266694556293469	NA	NA	0.0160539664278617	NA	0.00575223552789834	NA	0.0066412173822099	0.00946504209590545	0.0210218062019558	0.00219630811065209	0.00209172201014485	NA	0.000941274904565183	NA	0.00141191235684777	0.000522930502536213	0.000627516603043456	NA	NA	0.00224860116090572	0.0137530722167024	0.00162108455786226	NA	0.00899440464362286	NA	0.000575223552789834	0.000627516603043456	NA	0.000261465251268106	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00151649845735502	NA	NA	NA	NA	0.000732102703550698	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW031-5	0.314832490216665	0.0359358595017658	0.083277655817505	0.00400878113963921	0.0214756132480672	0.0555025293500048	0.0466736661257994	0.221676052305049	0.0308771594922211	0.0729693614584328	0.000668130189939868	0.000668130189939868	NA	NA	0.0471031783907607	NA	0.00820845661926124	NA	0.00357926887467787	0.00272024434475518	0.0209506538131144	0.00205211415481531	0.00324520377970793	0.000334065094969934	0.000906748114918393	0.00396105755464351	0.00128853679488403	0.000620406604944163	NA	NA	NA	0.00286341509974229	0.0113582132289778	NA	NA	0.000477235849957049	NA	0.000238617924978524	0.000334065094969934	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000477235849957049	NA	NA	NA	NA	NA	0.000715853774935573	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW032-1	NA	0.519785655399835	NA	0.0219153613630118	0.048090134652377	NA	NA	0.228634240175872	0.00370981038746909	0.0280983786754603	NA	NA	NA	0.00412201154163232	NA	0.0761198131354768	NA	0.001786205001374	NA	0.00309150865622424	0.000755702115965925	0.0122973344325364	0.00192360538609508	0.0116790327012916	NA	NA	0.00796922231382248	NA	0.0114729321242099	NA	0.00336630942566639	NA	0.000549601538884309	NA	NA	NA	NA	NA	NA	0.000412201154163232	NA	0.0124347348172575	NA	NA	NA	0.00137400384721077	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000412201154163232	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW032-2	0.732426920462271	0.151461590754589	NA	0.00584636301835486	0.00870156356220258	NA	NA	0.00190346702923182	NA	0.0345343303874915	NA	NA	NA	NA	NA	0.0296397008837525	NA	0.00217539089055065	0.00435078178110129	NA	NA	0.00598232494901428	0.00163154316791298	0.00557443915703603	NA	NA	NA	NA	0.012100611828688	NA	0.00367097212780421	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW032-3	0.508716323296355	0.222809180019957	NA	0.000352174678640606	0.0454892293244116	NA	NA	0.073252333157246	0.0217174385161707	0.00909784586488232	NA	NA	NA	NA	0.0416153078593649	0.00980219522216353	NA	0.0133239420085696	NA	0.00446087926278101	0.0199565651229677	0.00146739449433586	0.00340435522685919	NA	NA	0.0132065504490227	0.000880436696601514	NA	0.00463696660210131	NA	0.00170217761342959	0.000997828256148383	0.00311087632799202	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW032-4-1	0.532243976999782	0.212497270543708	NA	0.00312977654851154	0.052733095567363	NA	NA	0.0378848533372152	0.0097168644006114	0.014120387218866	NA	NA	NA	0.000363927505640876	0.0566271198777204	0.0171773782662494	NA	0.0117548584322003	NA	0.00360288230584468	0.0140476017177378	0.0056044835868695	0.00221995778440935	0.00171045927651212	NA	0.00968047165004731	0.00138292452143533	NA	0.00640512409927942	NA	0.00189242302933256	0.00178324477764029	0.00214717228328117	NA	NA	NA	NA	NA	NA	0.000727855011281753	NA	NA	NA	NA	NA	0.000545891258461314	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW032-4-2	0.543726988400174	0.16651490557821	NA	0.00585929767607585	0.0430341660398274	NA	NA	0.0659170988558534	0.0095411536482046	0.00958074349736728	NA	NA	NA	0.000356308642464072	0.0614830357496338	0.0185676392572944	NA	0.0151629122293044	0.000158359396650699	0.00364226612296607	0.0176570727265529	0.00510709054198503	0.00225662140227246	0.0089077160616018	NA	0.0126687517320559	0.000950156379904193	NA	0.00348390672631537	NA	0.000831386832416168	0.000435488340789422	0.00332554732966467	NA	NA	NA	NA	NA	0.000118769547488024	NA	NA	NA	NA	NA	NA	0.000316718793301398	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000395898491626747	NA	NA	NA	NA	NA	NA	NA
NW032-4-3	0.562057877813505	0.152564691471444	NA	0.00425662226305313	0.0549992344204563	NA	NA	0.0529781044250498	0.0130454754248966	0.010075026795284	NA	NA	NA	0.000489970907977339	0.0560097994181595	0.0142091563313428	NA	0.0100137804317869	NA	0.00275608635737253	0.0331955290154647	0.00324605726534987	0.00171489817792069	0.00670647680293983	NA	0.0137498086051141	0.000520594089725923	NA	0.00330730362884704	NA	0.00110243454294901	0.00107181136120043	0.00107181136120043	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000275608635737253	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00058184045322309	NA	NA	NA	NA	NA	NA	NA
NW032-5	0.347532337058897	0.380560090418184	NA	0.00203440914228306	0.0436518899912093	NA	NA	0.0550295114906442	0.00874042446314203	0.0386286575411277	NA	0.000351626271505714	NA	0.000778601029762652	0.0278035916112018	0.0187617732010549	NA	0.010398091171669	0.000301393947004898	0.00200929298003265	0.00848926284063795	0.0128343589099586	0.00404370212231571	0.00590229812884591	NA	0.00929298003265101	0.00198417681778224	NA	0.00841391435388673	NA	0.00273766168529449	0.000979530327765917	0.00288835865879694	NA	NA	NA	NA	NA	NA	0.00434509606932061	NA	NA	NA	NA	NA	0.000527439407258571	NA	NA	NA	NA	NA	NA	NA	NA	0.000753484867512244	NA	NA	NA	NA	NA	NA	NA	0.000150696973502449	7.53484867512244e-05	NA	NA	NA	NA	NA	NA
NW033-1	0.595705425139358	0.158828609562691	0.0611211431263249	0.0207662714925022	0.0214728743032111	NA	0.003690036900369	NA	0.0154274947004789	0.00247310983748135	NA	0.0451048127502552	NA	0.000431812828766586	0.0221794771139201	0.0334851220852634	NA	NA	0.00204129700871477	0.00290492266624794	NA	0.00577058962078982	0.000667347099002905	0.00153097275653608	NA	NA	0.00349375834183874	NA	0.000510324252178692	NA	NA	0.000902881369239224	0.00105990421606344	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000431812828766586	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW033-2	0.467162892025598	0.263740752507602	0.0840103481141923	0.0131620750692144	0.0109835247129306	NA	0.022057822357373	NA	0.0290927245495393	0.00163391276721282	NA	0.0442971905777697	NA	NA	0.0240094403848772	0.0207870013162075	NA	NA	0.00308627967140199	0.0031316661371579	0.000272318794535469	0.00485635183588254	0.000907729315118232	NA	NA	NA	0.0031316661371579	NA	0.000590024054826851	NA	NA	0.00177007216448055	0.00131620750692144	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW033-3	0.193110844741657	0.369629676361113	0.0687653775787017	0.323828149643556	0.00346981263011797	NA	0.00126175004731563	NA	0.00605640022711501	NA	NA	0.000378525014194688	NA	NA	0.00346981263011797	0.00264967509936282	NA	NA	0.0235316383824364	NA	NA	NA	NA	NA	NA	NA	0.000757050028389376	NA	0.00239732508989969	NA	NA	0.000693962526023595	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW033-4	0.0173587214192858	0.432132752160281	0.0072646631490403	0.505773495450027	0.00114705207616426	NA	NA	NA	0.00321174581325992	0.00175881318345186	NA	0.00497055899671178	NA	NA	0.000535290968876654	0.00642349162651984	NA	NA	0.0162116693431215	NA	NA	0.00252351456756137	NA	NA	NA	NA	0.000688231245698555	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW033-5	0.563115596108526	0.230376457792012	0.0736600398815638	0.0309686385884343	0.0367393800229621	NA	0.00223578463955526	NA	0.0151670795818478	0.00238685116925494	NA	0.00326303704151308	NA	0.00202429149797571	0.01413982717989	0.013656414284851	NA	NA	0.00114810562571757	0.00178258505045622	NA	0.0034443168771527	0.000785545954438335	NA	NA	NA	0.00353495679497251	NA	0.000241706447519488	NA	NA	0.000876185872258142	0.000453199589099039	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW034-1	0.291313095967107	0.177528941766541	0.177587262706675	0.00265360277607675	0.0462193450558423	NA	0.0591374332954247	NA	0.0240865482751582	0.0179045286210014	0.00239115854547575	NA	NA	0.00239115854547575	NA	0.00930218995130202	NA	0.00364505875834718	8.74814102003324e-05	0.0196833172950748	0.00011664188026711	0.00390750298894818	0.108214504417811	0.00804828973843058	0.019916601055609	0.00489895897121862	0.000962295512203657	0.00285772606654419	0.00157466538360598	NA	0.00154550491353921	0.00469483568075117	0.000641530341469104	0.00644446388475782	NA	0.00011664188026711	NA	NA	0.000729011751669437	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000903974572070102	0.000495727991135217	NA	NA	NA	NA	NA	NA	NA
NW034-2-1	0.199540913646504	0.149429375060619	0.215156315670363	0.00239242184216482	0.0439688338560021	NA	0.0585496750832498	NA	0.0126087097087065	0.02495877921826	0.0234069380233423	NA	NA	0.00135786104555301	NA	0.0189453945879538	NA	0.00494649380880023	0.000937570721929456	0.015453751899389	9.69900746823575e-05	0.00113155087129417	0.178720377614691	0.0025217419417413	0.027124890886166	0.00116388089618829	0.000193980149364715	0.00171349131938832	0.00662765510329443	NA	0.00290970224047073	0.00113155087129417	0.00038796029872943	0.00119621092108241	NA	NA	NA	NA	0.00122854094597653	0.00148718114512948	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000452620348517668	0.000258640199152953	NA	NA	NA	NA	NA	NA	NA
NW034-2-2	0.247316129892645	0.140228045609122	0.17623524704941	0.0029672601186904	0.0465426418617057	NA	0.0730812829232513	NA	0.0388744415549777	0.0110688804427552	0.00430086017203441	NA	NA	0.0028005601120224	NA	0.00353404014136161	NA	0.00506768020270721	NA	0.0205707808228312	0.000333400013336001	0.00580116023204641	0.144828965793159	0.000366740014669601	0.0425751817030073	0.00736814029472561	0.000500100020004001	0.000733480029339201	0.00423418016936721	NA	0.00320064012802561	0.00733480029339201	0.001166900046676	0.00563446022537841	NA	NA	NA	NA	0.0019003800760152	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001000200040008	0.000433420017336801	NA	NA	NA	NA	NA	NA	NA
NW034-3	0.387076808813517	0.134430896824906	0.161632728848177	0.00136163891811599	0.0343194900043325	NA	0.0490808937302717	NA	0.0132140867735347	0.00229002908955871	0.00532277031627159	NA	NA	0.00160920963050071	NA	0.00671535557343566	NA	0.00337315095624188	NA	0.0142662623011698	0.000247570712384725	0.00182583400383735	0.133595345670607	0.000433248746673269	0.0347217924119577	0.00259949248003961	0.000433248746673269	0.000371356068577087	0.00284706319242434	NA	0.000866497493346537	0.00253759980194343	0.000123785356192362	0.00238286810670298	NA	NA	NA	NA	0.00139258525716408	0.000123785356192362	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000587980441913722	0.000216624373336634	NA	NA	NA	NA	NA	NA	NA
NW034-4	0.218037273556627	0.266095399452626	0.121758112863287	0.000325817802684739	0.0362309396585429	NA	0.042975368174117	NA	0.00899257135409879	0.00762413658282289	0.0602437117164082	NA	NA	0.00456144923758634	NA	0.0102632607845693	NA	0.0117946044571875	0.0029975237846996	0.0128046396455102	NA	0.0014987618923498	0.117685390329728	NA	0.0296494200443112	0.00553890264564056	0.000228072461879317	0.00765671836309136	0.00654893783396325	NA	0.00257396064120944	0.00351883226899518	0.000456144923758634	0.00404014075329076	NA	NA	NA	NA	0.000912289847517268	0.0147921282418871	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000195490681610843	NA	NA	NA	NA	NA	NA	NA
