"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"Prevotellaceae"	"Location"	"Center"	"LocationCenter"	5.11929592873499	0	2.38792330665793	0.0320467017486662	0.773793790303777	0.0630664124043645	0.799987109869034	NA	"prevalence"	205	94
"Prevotellaceae"	"TimeNW"	"TimeNW"	"TimeNW"	1.56290040571138	0	0.935043022024328	0.0946280255804757	0.773793790303777	0.180301587935692	0.799987109869034	NA	"prevalence"	205	94
"Ruminococcaceae"	"Age"	"Age"	"Age"	-1.57125431295516	0	0.972327871217909	0.106100434227107	0.773793790303777	0.200943566311032	0.799987109869034	NA	"prevalence"	205	202
"Selenomonadaceae"	"Sex"	"Female"	"SexFemale"	-3.2771604441925	0	2.11035353734393	0.120447883223716	0.773793790303777	0.120447883223716	0.799987109869034	NA	"prevalence"	205	12
"Sutterellaceae"	"FIScore"	"FIScore"	"FIScore"	-1.40553090361548	0	0.701702747448987	0.0451741833188186	0.773793790303777	0.0883076597991151	0.799987109869034	NA	"prevalence"	205	122
"Sutterellaceae"	"Location"	"Center"	"LocationCenter"	2.66855311455406	0	1.71925421187653	0.120624570959461	0.773793790303777	0.138013503985682	0.799987109869034	NA	"prevalence"	205	122
"Sutterellaceae"	"TimeNW"	"TimeNW"	"TimeNW"	1.27665527717893	0	0.814664350605688	0.11709281860848	0.773793790303777	0.220474909047281	0.799987109869034	NA	"prevalence"	205	122
"UCG-010"	"Location"	"Center"	"LocationCenter"	2.00417148953855	0	1.22454073828035	0.101699030980168	0.773793790303777	0.19305536905803	0.799987109869034	NA	"prevalence"	205	46
"uncultured"	"Location"	"Center"	"LocationCenter"	3.46775769559412	0	1.79325993313548	0.0531410400864714	0.773793790303777	0.103458110031471	0.799987109869034	NA	"prevalence"	205	66
"Veillonellaceae"	"Age"	"Age"	"Age"	-1.48603630586511	0	0.732430197739646	0.0424672698000857	0.773793790303777	0.0831310705958982	0.799987109869034	NA	"prevalence"	205	111
"Veillonellaceae"	"Sex"	"Female"	"SexFemale"	3.19967171489823	0	1.48683473539993	0.0313971761503047	0.773793790303777	0.0618085696303961	0.799987109869034	NA	"prevalence"	205	111
"Veillonellaceae"	"TimeNW"	"TimeNW"	"TimeNW"	-1.06576657697057	0	0.679425892443251	0.116734610529756	0.773793790303777	0.219842251763979	0.799987109869034	NA	"prevalence"	205	111
"Victivallaceae"	"Location"	"Center"	"LocationCenter"	5.79513544350174	0	2.87233570632404	0.0436361694195919	0.773793790303777	0.0853682235575685	0.799987109869034	NA	"prevalence"	205	25
"Bacteroidaceae"	"Location"	"Center"	"LocationCenter"	0.865050695010908	-0.121937143647197	0.533112352493866	0.129727922389541	0.777277541115654	0.129727922389541	0.799987109869034	NA	"abundance"	205	200
"Coriobacteriales_Incertae_Sedis"	"Sex"	"Female"	"SexFemale"	1.28883237884964	0.00616454503043335	0.787308733296828	0.125417734421713	0.777277541115654	0.235105860735951	0.804692224374597	NA	"abundance"	205	80
"Eubacteriaceae"	"FIScore"	"FIScore"	"FIScore"	0.53942771034443	-0.111118035382895	0.312151959256198	0.122552011466118	0.777277541115654	0.230085027417844	0.799987109869034	NA	"abundance"	205	30
"Eubacteriaceae"	"TimeNW"	"TimeNW"	"TimeNW"	-2.87048856361933	-0.000160221854067387	1.38397608454226	0.130814313755426	0.777277541115654	0.244516242827549	0.811793926187462	NA	"abundance"	205	30
